a,MDEwOlJlcG9zaXRvcnk2Mjk5OTMxOA==,MDEwOlJlcG9zaXRvcnk2OTAyNDg1MQ==,MDEwOlJlcG9zaXRvcnk3Mjk4NjUyOA==,MDEwOlJlcG9zaXRvcnk3Mzk1Nzc3NA==,MDEwOlJlcG9zaXRvcnk3NzM5Nzc3Mw==,MDEwOlJlcG9zaXRvcnk3ODkzODg1MA==,MDEwOlJlcG9zaXRvcnk4MjYxMTI5OA==,MDEwOlJlcG9zaXRvcnk4MTg3MzIyOQ==,MDEwOlJlcG9zaXRvcnk4MTI4MTgzMQ==,MDEwOlJlcG9zaXRvcnk4MzAwMDY3OQ==,MDEwOlJlcG9zaXRvcnk4NjYwNjk3Mw==,MDEwOlJlcG9zaXRvcnk4NzIwMDAxMg==,MDEwOlJlcG9zaXRvcnk4NzY4NzYxMw==,MDEwOlJlcG9zaXRvcnk4ODQwNTE4MQ==,MDEwOlJlcG9zaXRvcnk4OTk2MDYwNw==,MDEwOlJlcG9zaXRvcnk5MDU2NDg4Ng==,MDEwOlJlcG9zaXRvcnk5MDU2Nzc3Mw==,MDEwOlJlcG9zaXRvcnk5MTAxMzI3Nw==,MDEwOlJlcG9zaXRvcnk5MTg5NTYwOQ==,MDEwOlJlcG9zaXRvcnk5MTYxODMyMw==,MDEwOlJlcG9zaXRvcnk5MzEzNjA3MQ==,MDEwOlJlcG9zaXRvcnk5NTAwNjUwNg==,MDEwOlJlcG9zaXRvcnk5ODMwNTkzMA==,MDEwOlJlcG9zaXRvcnkxMDc4MzcwMDc=,MDEwOlJlcG9zaXRvcnkxMDcxMDQ5NDI=,MDEwOlJlcG9zaXRvcnkxMDg1NTM4MDI=,MDEwOlJlcG9zaXRvcnkxMDg4NDUyMzI=,MDEwOlJlcG9zaXRvcnkxMDgyMjUyMTY=,MDEwOlJlcG9zaXRvcnkxMDI5OTMzMjU=,MDEwOlJlcG9zaXRvcnkxMDk0MzY4NTM=,MDEwOlJlcG9zaXRvcnkxMDU4MzUyMjA=,MDEwOlJlcG9zaXRvcnkxMDUzNDAwMzQ=,MDEwOlJlcG9zaXRvcnkxMjc2NDI5OTg=,MDEwOlJlcG9zaXRvcnkxMjE4ODA0ODg=,MDEwOlJlcG9zaXRvcnkxMjI2NTQ3MTY=,MDEwOlJlcG9zaXRvcnkxMjk0NjA3OTg=,MDEwOlJlcG9zaXRvcnkxMjkxMjUzNjI=,MDEwOlJlcG9zaXRvcnkxMjM4MDQwNjM=,MDEwOlJlcG9zaXRvcnkxMjY3NTA2NTA=,MDEwOlJlcG9zaXRvcnkxMTE0NTU0OTk=,MDEwOlJlcG9zaXRvcnkxMTg4NzQ5NjQ=,MDEwOlJlcG9zaXRvcnkxMTM1MDI0NDQ=,MDEwOlJlcG9zaXRvcnkxMTM1NDQyNDM=,MDEwOlJlcG9zaXRvcnkxMTM4MTQyNjk=,MDEwOlJlcG9zaXRvcnkxMTY2NzIxMzU=,MDEwOlJlcG9zaXRvcnkxMzA0NTUxMzU=,MDEwOlJlcG9zaXRvcnkxMzAzNjc0MjY=,MDEwOlJlcG9zaXRvcnkxMzIwMTg2MDU=,MDEwOlJlcG9zaXRvcnkxMzIzMTIwODQ=,MDEwOlJlcG9zaXRvcnkxMzQ2NDk1NTA=,MDEwOlJlcG9zaXRvcnkxMzQ3Njk0NTg=,MDEwOlJlcG9zaXRvcnkxNDA2MTQ3OTI=,MDEwOlJlcG9zaXRvcnkxNDEwNTUwNTc=,MDEwOlJlcG9zaXRvcnkxNDEzMzU2OA==,MDEwOlJlcG9zaXRvcnkxNDIyMDU1MjE=,MDEwOlJlcG9zaXRvcnkxNDQ2MTc5NDU=,MDEwOlJlcG9zaXRvcnkxNDU1NTAxMDE=,MDEwOlJlcG9zaXRvcnkxNDU4MTA3ODY=,MDEwOlJlcG9zaXRvcnkxNDUxMDgzNDM=,MDEwOlJlcG9zaXRvcnkxNDY1NTk2OTI=,MDEwOlJlcG9zaXRvcnkxNjEwODE3MzY=,MDEwOlJlcG9zaXRvcnkxNjgwODkzOTk=,MDEwOlJlcG9zaXRvcnkxNjM3OTg5MDA=,MDEwOlJlcG9zaXRvcnkxNjMwMTIyNzg=,MDEwOlJlcG9zaXRvcnkxNjQwMDU0ODg=,MDEwOlJlcG9zaXRvcnkxNTgwOTY4MTM=,MDEwOlJlcG9zaXRvcnkxNTgzNjU4MDY=,MDEwOlJlcG9zaXRvcnkxNzI2NzMyNjk=,MDEwOlJlcG9zaXRvcnkxNzk5MzI5ODk=,MDEwOlJlcG9zaXRvcnkxNzUwMzEwODU=,MDEwOlJlcG9zaXRvcnkxODAyNDEwNjc=,MDEwOlJlcG9zaXRvcnkxODE0NjU2MTQ=,MDEwOlJlcG9zaXRvcnkxODQ0NDkyNDU=,MDEwOlJlcG9zaXRvcnkxODQ0OTgwMDg=,MDEwOlJlcG9zaXRvcnkxODY0MjgwMzM=,MDEwOlJlcG9zaXRvcnkxOTIyNTQzMTM=,MDEwOlJlcG9zaXRvcnkyMDA4OTA1MDU=,MDEwOlJlcG9zaXRvcnkyMDgxNDAxODA=,MDEwOlJlcG9zaXRvcnkyMDM3MDI3OTY=,MDEwOlJlcG9zaXRvcnkyMDQ4MjQ2MDc=,MDEwOlJlcG9zaXRvcnkyMjc5ODUwODk=,MDEwOlJlcG9zaXRvcnkyMjEzMzc0NTM=,MDEwOlJlcG9zaXRvcnkyMjI2NDEwNTA=,MDEwOlJlcG9zaXRvcnkyMjk1ODU0NDY=,MDEwOlJlcG9zaXRvcnkyMTU4Mjg0NjM=,MDEwOlJlcG9zaXRvcnkyMzAyMjAxODI=,MDEwOlJlcG9zaXRvcnkyMzE5NzM1MDM=,MDEwOlJlcG9zaXRvcnkyMzUyNzQ4NjU=,MDEwOlJlcG9zaXRvcnkyMzUzNjg2NDE=,MDEwOlJlcG9zaXRvcnkyNDg0MjczMjk=,MDEwOlJlcG9zaXRvcnkyNjExMDI0Nzk=,MDEwOlJlcG9zaXRvcnkyNjI1Mjk2NA==,MDEwOlJlcG9zaXRvcnkyNTE2MjYyMjI=,MDEwOlJlcG9zaXRvcnkyNTY5Mjg5ODQ=,MDEwOlJlcG9zaXRvcnkyOTg2MDQ2Mw==,MDEwOlJlcG9zaXRvcnkzNDEyMDE0MA==
MDEwOlJlcG9zaXRvcnkxODQ0NDkyNDU=,0.6441039678862768,0.5215321258686096,0.5743539468184201,0.15936745556922716,0.5778094981118805,0.14892277020454697,4.05689643841089E-6,0.06744885843732056,0.6236010782197409,0.25062258037904667,0.6463150011959271,0.6463150011959311,0.42091580132521694,0.6613867496111727,0.5952076020100865,0.05746079965297105,0.5781170487800923,0.5561557022175465,0.5134441282098717,0.24431198542707183,0.6437988881093899,0.6468810626154282,0.6283608664595098,0.4530867820269546,0.6371014674598935,0.6368787279263829,0.6120544031780545,0.5620138380259375,0.5344194045931979,0.20449586049493496,0.4060642536343553,0.6368485150242222,0.6485163841332738,0.06889092761496114,0.019276293780900056,0.3566071998778227,0.6373125935474339,0.6408116848891682,0.5693917158744037,0.632971612382887,0.624342630764498,0.014247586468664928,0.6252344219135978,0.36228799669007816,0.13016064431655547,0.6446455821529015,0.5949508100989346,0.6419216511326674,0.6620826091938149,0.653933821005366,0.6344632401759848,0.6455808569438809,9.182528093217979E-6,4.7579510577267583E-7,0.015818519071053548,0.5824886993247226,0.46750176532753895,0.6169689880728528,0.6456643537606204,0.605277352769632,0.63355358307205,0.6375188539392487,0.6215486606480259,0.11319219585261898,0.6333910908878144,0.4070183554897266,0.6338539174994646,0.642920170103304,0.10133391608172368,0.21669033385853723,0.6448107598249195,0.5378274408748229,1.0000000000000002,0.04212021888937042,0.646290936368507,1.234631813599646E-7,0.6530217535999212,0.6415930539250262,0.13570986522042433,0.6035361110501823,0.636055781615622,0.6451276175826263,0.08132538205702779,0.41653145902080885,0.6436009869477087,0.5414435552199239,0.5212639215330829,0.6487070772494534,2.5297415200753384E-6,0.1849527781393272,0.6319906124616154,0.10185460345286884,0.6217646635386728,0.6258940629800155,0.461023910853675,0.33627179363133536
MDEwOlJlcG9zaXRvcnkxODQ0OTgwMDg=,0.01710915137020617,3.896195584001652E-5,0.42037500079575013,0.6193341317450246,2.6291241824985044E-5,0.03494215218652602,0.007317829685609075,1.0995425606555516E-4,0.05847020415268835,0.03333619546116033,2.128759233664338E-6,2.128759232898711E-6,2.1608542566568182E-4,5.406318918985801E-4,0.018278296662050074,0.17087747173095716,1.5457563808332278E-4,1.3646419837009024E-5,0.5021925411234468,0.4066943280787495,1.3870162386022381E-4,5.2602713841575466E-5,0.08415793140673324,0.20935325073031338,1.2506397817040335E-5,1.3198791454342078E-5,8.496890267328401E-5,0.024138922111667002,3.5534933093092046E-5,5.94244052588588E-5,0.34335733591165213,6.0032980912807175E-6,0.17670632352312618,2.3530129002904486E-5,0.4359768194733663,0.026515736603735674,1.0075970911759684E-5,0.001898794471562064,8.050563113196428E-7,0.33627965720575237,0.014840555420842403,0.029164105896320135,8.655673509999227E-4,0.8391032154941043,0.9266944353369767,0.008006398454237272,0.0013103606725610709,5.949024149211864E-4,8.523550472196383E-4,0.0021496589241239332,1.9452908401761632E-5,0.022873007178890407,0.0043926891670304155,8.708554872590829E-4,0.06636474743375001,0.325656400896385,0.22926719016754446,0.10990618147453736,2.579612890697967E-4,6.214416947632598E-4,0.17175973068854025,0.19089117434557704,1.3050975045996122E-4,0.5131442648183119,0.0010235470238501617,0.402346657454763,8.094239606872466E-4,1.0574149580360327E-4,0.15170389666869977,0.11152169567846215,6.334073809727908E-6,3.6108295705361206E-5,0.04212021888937042,0.9999999999999998,1.6798546192025383E-6,7.00054020733878E-5,7.626237631465993E-5,7.622158458301603E-4,0.06165753225984814,0.13728612703204413,0.02240291459670294,1.1195147213981039E-4,0.0511317316949293,2.5639233127693517E-4,0.09866309398599195,6.896234799149943E-4,3.83242027940506E-5,0.04704403481667387,0.21556985062315293,0.4930056653870519,0.3727498791662386,0.7871531661908087,0.05510621976998684,3.1618643504181815E-4,0.13317450506226391,0.6249302823241042
MDEwOlJlcG9zaXRvcnkxODY0MjgwMzM=,0.9954130761939239,0.8069326479427966,0.8600072523223076,0.15852941495712503,0.8935605132215696,0.19069293706339785,0.0010677017422132864,0.08869685802624358,0.9399890329982866,0.34627418986709635,0.9999993217214573,0.9999993217214551,0.6513416800759707,0.9681891159109092,0.8618460159678527,1.7654880713641196E-4,0.8944561255255039,0.8449638767974437,0.7636801185021327,0.3235665073053456,0.98832450995341,0.9991803125545767,0.9622716516820337,0.6041040607367599,0.9857666968976597,0.9843014597779169,0.9446571378626781,0.8649110800313482,0.8232451258404516,0.31653154695387925,0.5269008910582503,0.9853771878117585,0.9064523949840491,0.06482034092809924,1.0236333758624033E-4,0.5427206051865603,0.9788444849663694,0.9916113720607165,0.8213769728877679,0.917321958940283,0.9636702373572664,1.5053467630476828E-6,0.967394145180144,0.5016480298075329,0.12053200957683867,0.9756288351597916,0.9072449191834776,0.928411418272294,0.9877718786162465,0.9586636950541481,0.9816813722762855,0.9968103554770306,0.0015534330779274537,3.2440554410945905E-5,3.965705803076475E-6,0.8790580767854191,0.7070929746215747,0.9404487041399587,0.9913245580279602,0.9262927061026982,0.9685418901834761,0.9740489220313193,0.9516523257445411,0.1313550665286903,0.9778640024101203,0.595048492849513,0.9771385536999243,0.9924884524581425,0.03867584855700695,0.10932976511250748,0.9976811546860722,0.8322192705623112,0.646290936368507,1.6798546192025383E-6,1.0,2.52171023610568E-5,0.9982167107850035,0.992690735276485,0.18898090228362432,0.9210193865752355,0.9826303077826191,0.9948765627855737,1.7445977432406727E-5,0.644443560360491,0.9890956848098922,0.81174745138616,0.8065966463430615,0.9970718022014018,1.1509024509948525E-4,0.25246370527394735,0.8902444952997465,0.10389658964445499,0.9576280660258409,0.9684430495402494,0.7060856732071589,0.4075409993404544
MDEwOlJlcG9zaXRvcnkxOTIyNTQzMTM=,7.438420112327503E-7,2.3869167791328806E-5,3.303996939845747E-6,9.52279059514089E-5,2.6333686803002363E-6,0.0036547193390759998,7.358200621696622E-4,1.7301627078387675E-4,1.6985845579228562E-5,0.0032383806908543866,1.8563251725836968E-5,1.8563251725164078E-5,1.2794948033436591E-5,4.577717649308264E-5,7.960935068591125E-5,2.0304489324955657E-5,6.574684335722239E-5,0.02700827466483577,2.299469033310832E-5,1.2759649429820252E-5,2.289595746062762E-6,5.91330751271838E-5,3.140457667819217E-6,0.003056322707258949,1.9352896398321395E-5,2.184002579024435E-5,2.3328441764713014E-5,1.6825844946476046E-6,0.03385080822353806,1.1824610032431041E-5,3.7071204307035446E-5,1.2177278419861082E-6,2.27815008236105E-4,1.293368567802382E-7,1.7871810797225003E-4,2.0817217389078306E-6,1.0720233585359008E-5,3.41002665100932E-5,1.3122994767131277E-5,2.592297080624144E-6,1.9366752968749556E-6,2.523293321290041E-4,6.955247827231102E-5,2.3104897706643228E-5,6.212010303931904E-8,9.036363256906638E-4,2.915817689213404E-4,8.993777130541489E-5,1.4459677566971765E-4,9.458565553240636E-4,5.379365662683276E-6,7.440203282393468E-8,0.004251260432512632,1.775738343520257E-4,2.50797705556844E-6,0.017138836857680268,9.425923425949635E-8,9.27172409912343E-5,2.0093165186374506E-5,1.3557378609206597E-6,1.862004014017839E-5,4.298515687284773E-4,9.98002188108693E-7,7.06857751473349E-5,6.20090447236857E-5,0.0071322614711221,7.866274869391467E-5,0.008062726628055196,1.380885962098645E-4,1.2152417862981503E-7,1.894652496782766E-5,1.8925445908153154E-5,1.234631813599646E-7,7.00054020733878E-5,2.52171023610568E-5,1.0,1.1941127251882998E-4,4.727447765082436E-5,8.098314299032707E-6,5.5661659612281985E-5,1.4176545244892045E-5,1.1670647621109344E-4,7.091649596834506E-5,9.57955047517185E-5,5.147830669881017E-8,4.5393887998034356E-4,1.8679699414331324E-5,1.1082895750056943E-5,3.126374508951349E-4,1.1127443467568442E-5,8.364575566530182E-5,1.0889677706081612E-5,4.212685882342964E-5,5.8543703050174755E-6,5.503410276633208E-6,5.491884774547675E-7
MDEwOlJlcG9zaXRvcnkyMDA4OTA1MDU=,0.9936136812750803,0.8055101016466465,0.858434395351788,0.15869946611846109,0.8919472034525253,0.19272845610848838,4.8420461024407724E-4,0.08859367241215348,0.940327164429179,0.35194088139689167,0.9982126696751787,0.9982126696751772,0.6502988915056288,0.9773284445219677,0.8689157715722262,3.2633591740332494E-4,0.8928182534150092,0.8434139212721833,0.7622380352711646,0.3229835603375251,0.9864347723767523,0.9974201614077438,0.9605726349416699,0.6141464168611939,0.9840230442339513,0.982550711672025,0.9430252755137624,0.8633686763630649,0.8217667466275186,0.31606519722673476,0.5263451880589123,0.9836189889872862,0.9158811533145919,0.07117609619227583,6.269406548808066E-4,0.543104677461555,0.9780863208114324,0.9898995800246468,0.8267340540651503,0.921063386823989,0.961947332996332,6.816119442701365E-4,0.9661681244638122,0.5007272405445522,0.1205333268148371,0.9751129547817632,0.9053921935457055,0.9393177053796945,0.9862360851040396,0.9630830759347699,0.9799126405070765,0.994791411808796,0.007218438517408114,2.9363531715561366E-4,8.066137658307211E-4,0.8858263720446309,0.70582959722541,0.9388660135612389,0.9895543049423403,0.9245520209295208,0.9668133109354563,0.9723750769174123,0.9515559763798401,0.131334450241445,0.9759157638825843,0.5943709605624689,0.9752492073270934,0.9907872069074187,0.05401783318895243,0.15350090968444052,0.9959057521187417,0.830790350306084,0.6530217535999212,7.626237631465993E-5,0.9982167107850035,1.1941127251882998E-4,1.0000000000000002,0.9907896855196372,0.18861997846777873,0.9192857299641283,0.9808647823965952,0.9931489251311721,1.4164320797472727E-5,0.6432365671700985,0.9873295973539467,0.8105384816699934,0.8052173377947837,0.9953223628942016,1.03440724573737E-5,0.25203478059263795,0.9006404079383433,0.10374614394179447,0.9557870989112699,0.9666669253255421,0.704785042478886,0.41877841964670387
MDEwOlJlcG9zaXRvcnkyMDgxNDAxODA=,0.9881625037450413,0.8010780139074497,0.853740012461648,0.19194573097645043,0.9193591515266487,0.1926744802339099,0.06751783879701274,0.08803120270436889,0.954506095905834,0.3742647638540491,0.9926961645756244,0.9926961645756214,0.6776634728292134,0.9676396437222528,0.8888704165832423,0.04203356456013524,0.8878953655663703,0.8554032478856629,0.7681866719594278,0.321210669786129,0.9812317896380351,0.9917619665668029,0.9802080047706994,0.6179715799331279,0.9905041006149654,0.9789884720073814,0.9607564731121485,0.904184943234096,0.8172660124823817,0.38159953137406943,0.5542853829285452,0.9898203745171126,0.9000096981294613,0.07814477175781374,3.453937544051887E-4,0.5984330964284819,0.9802366010355559,0.9843433456163564,0.8154246478794049,0.917342975108204,0.978189853496061,9.659752877400417E-4,0.9605291091493005,0.5031396499649635,0.11996387492826711,0.982223550505929,0.9212208556763423,0.9401058568342732,0.9813604552952487,0.9524927985329663,0.9875068782916662,0.9925789022515714,0.01556203002346867,3.148473166419013E-4,7.226711742364877E-5,0.8890666775720508,0.7300020835007835,0.9470532887437434,0.9843594113457317,0.9478515436966252,0.9739823336995768,0.9657046980889884,0.9481390540104537,0.13054901912589298,0.9840515561627936,0.5936965277703259,0.9811322643489526,0.9853406167977266,0.03848085603326339,0.10954683532234606,0.9952235635775732,0.8655213926521156,0.6415930539250262,7.622158458301603E-4,0.992690735276485,4.727447765082436E-5,0.9907896855196372,1.0,0.18757456614207682,0.9172358721474893,0.9899857416338036,0.9876117945041735,6.209765511049904E-6,0.6476452115980725,0.9824795553685088,0.8059181159462818,0.8426898221063761,0.9932293568201159,0.0032759221702931,0.28643784459787724,0.8834335414197398,0.14555228142486581,0.9665160683337038,0.9826697216244661,0.7008741308291558,0.4079794296990365
MDEwOlJlcG9zaXRvcnkyMDM3MDI3OTY=,0.18921848523603912,0.22512295807761515,0.20122393552329387,0.06997912327082012,0.17280986310528446,0.20271816294762793,6.691828703407084E-5,0.15632472640556086,0.20286502502123524,0.1275759208014365,0.18898647404427782,0.18898647404427713,0.12309155757175214,0.18289352716680277,0.1640776337890798,0.010880809510415479,0.16902490381963414,0.30835783763351743,0.1894116682716312,0.30283759162883234,0.18678022810903208,0.20394589764464494,0.18718163133328977,0.14847857099379105,0.1862956214653616,0.1989563746928024,0.1989346280819321,0.18369487579965735,0.22472864690393385,0.0598141411470605,0.1217001191842463,0.1869938185413481,0.1827639891722446,0.012250849662698444,0.028190628879611778,0.10427603658448564,0.212254832237236,0.18737439852991214,0.16557906122231533,0.21457261379527978,0.18594118896154305,1.5264132439063956E-4,0.21615436964176918,0.14896572149783865,0.08249576629767807,0.21238160050992008,0.2857291231757301,0.17540495569379722,0.18674722751437403,0.18118239829552404,0.18634606977333842,0.18984066687786752,0.001895434081297316,1.0561888055946136E-4,0.004257327662188859,0.18944414730628892,0.14928585145666343,0.25121004008918385,0.1873770376418457,0.21878069345658174,0.19413110754967597,0.19637677148335025,0.24668985087455794,0.0579459369305829,0.2063349374679504,0.15578119821863645,0.22055498020417447,0.2138805474621827,0.26617052862091883,0.0446172801372659,0.18854793579177392,0.15727473856619284,0.13570986522042433,0.06165753225984814,0.18898090228362432,8.098314299032707E-6,0.18861997846777873,0.18757456614207682,0.9999999999999999,0.18285789100232855,0.18713788594702616,0.22175805839149346,7.002218244538183E-6,0.12176456516520748,0.19328170347119553,0.37656523558010396,0.15243217089369054,0.19144977237365154,4.4367236201869653E-4,0.07948731837844776,0.19222507655255838,0.07037555502449021,0.1844910955991451,0.1830102699110585,0.133426674135376,0.11729044612772796
MDEwOlJlcG9zaXRvcnkyMDQ4MjQ2MDc=,0.9191810639111985,0.7432028721712141,0.8523376913101466,0.41299059169297087,0.8231867604896695,0.3259443505385129,0.004289578898515005,0.08141342303357842,0.8740821410656333,0.3386458799298567,0.9210373260115867,0.9210373260115898,0.5992737004916295,0.8914059060727398,0.796212546909793,0.02506788599277794,0.8239178126744582,0.7827370686469803,0.7633924230641972,0.3563189026269707,0.9100052145244194,0.9202949637609884,0.902234861244226,0.6712420813649317,0.9078961254012387,0.9064137768885556,0.8699314266249996,0.8030056686071302,0.7581307939733168,0.29135460281267905,0.5337847245999261,0.9086079839052814,0.8608471822526892,0.14275177070674697,0.3508564100760461,0.5036112589362984,0.9014668465028532,0.9133014261808999,0.8309836409014435,0.8951734766930237,0.8929240884908936,0.16019299917755583,0.8910368499856567,0.5939568849148107,0.2876815234057005,0.9017540969942439,0.847139537706701,0.8548622859974632,0.9098068017618759,0.8826549560619963,0.9051328574793592,0.9263050320545061,4.890860017095062E-4,0.121601372678141,0.15330207733484175,0.856245231382378,0.6938710162785914,0.8818018792351265,0.9133359719224209,0.8552135416323995,0.9166931818100612,0.9250333879866128,0.8839575292142112,0.194799317263404,0.9083164506505358,0.8513000462269962,0.9063235966658998,0.9140579454402116,0.21287108930411097,0.12485946309912532,0.9188890943890264,0.7663985981431597,0.6035361110501823,0.13728612703204413,0.9210193865752355,5.5661659612281985E-5,0.9192857299641283,0.9172358721474893,0.18285789100232855,1.0,0.9091067901775408,0.9161204750613927,0.08373713967185126,0.5936872367441441,0.9250433151335887,0.7468714592846493,0.7427921180659229,0.9248775750729391,0.0018123501425390206,0.3027589282309214,0.8732035978077227,0.20966399049803733,0.8946669779508093,0.8943145157820473,0.6501791465876813,0.5346655548277084
MDEwOlJlcG9zaXRvcnkyMjc5ODUwODk=,0.9785430606565731,0.7929294618417809,0.8549065417588801,0.2571986903535946,0.9602087677976652,0.18902021324517007,1.6276724642567706E-4,0.08712525440482181,0.979889979722715,0.35512983018943567,0.9826482698923056,0.9826482698923015,0.6796979345980348,0.9690194396491476,0.9329391931050958,0.0038693329353356085,0.8789525738543184,0.854276184827195,0.7864102082464011,0.3274586915540227,0.9711455540322291,0.9817951154133886,0.9926741684894785,0.6135321549708189,0.9993765243341847,0.9718983001694209,0.9874105730255194,0.9289598723303917,0.8089480659032569,0.4844129730700586,0.6059854427562091,0.9711666795147283,0.8949239439564814,0.06369522552366534,0.010237377651215386,0.6232166695683662,0.9837655618560417,0.9744003178338781,0.8071204483722251,0.9222052627354368,0.9921958509273348,2.281177403740068E-5,0.9506646761649539,0.5256477800044159,0.14089668849519507,0.9939789759637002,0.8981693997752436,0.9607227620734617,0.9707226984660833,0.9420323898591162,0.9676310166687931,0.9848004075510753,8.88285926347803E-4,2.817609041326636E-5,0.0015429394010065428,0.9137010928958071,0.7691310113646359,0.961066623971617,0.9743007192540926,0.974936346958374,0.9879177447316417,0.9611840726181891,0.9408380441517123,0.14108098612993655,0.9652444310418868,0.5952119569829403,0.9638066833430132,0.9752727601386505,0.0416002795092831,0.11036476780004884,0.9927948150470339,0.919107338112545,0.636055781615622,0.02240291459670294,0.9826303077826191,1.4176545244892045E-5,0.9808647823965952,0.9899857416338036,0.18713788594702616,0.9091067901775408,0.9999999999999999,0.9775762651217491,8.93738912550751E-7,0.6537611093857344,0.9757069057471125,0.7975634040415953,0.9006294196132869,0.9896131392834584,3.7236915325043887E-4,0.3519382849073129,0.8834757567926317,0.22558332680327378,0.9835077539425674,0.9972040942060187,0.6938225695333134,0.41617058326833095
MDEwOlJlcG9zaXRvcnkyMjEzMzc0NTM=,0.9902276780679724,0.8292825580855945,0.8602787519007191,0.15707651232380082,0.8897070643321058,0.19331435274595782,7.528068621560589E-4,0.1152273794150375,0.9351064615916148,0.3589264417203325,0.9948741740251524,0.9948741740251499,0.6473503679020755,0.9634133929054718,0.8572122169151472,7.04648836492073E-5,0.889900479301603,0.8876439495944517,0.7633688177891871,0.3714413834655623,0.9831470068158457,0.9970776360546401,0.9572398953491248,0.6039933178634151,0.9806938258853928,0.9824186191516048,0.9438430653472599,0.8718425288603083,0.8230755825508024,0.31479261032908756,0.5241369769676987,0.9811909203793077,0.901566917200162,0.06447957589878373,5.352133457087427E-4,0.53989409884334,0.9864669278182527,0.9866075446204864,0.8191785532313913,0.9130658989657129,0.9609347703249826,1.0731410536258046E-4,0.9624115368104148,0.4990801109541475,0.11990513369095229,0.9775384166289662,0.9254368209801798,0.9237573291104046,0.9822555996978998,0.9531978734148366,0.9775508181035011,0.99177705060581,0.008451649730622138,6.106199280417448E-4,1.4361367198841724E-5,0.8744888174840063,0.7034154705208154,0.958561911513342,0.9860776925091985,0.9305252480108452,0.9635576076151726,0.9691255257968258,0.9490612302475776,0.13069183100378595,0.9803490899137117,0.5957544352521098,0.984584617883487,0.9980236035938678,0.08905308498605172,0.10876065906882712,0.992559527399025,0.8278858365269381,0.6451276175826263,1.1195147213981039E-4,0.9948765627855737,1.1670647621109344E-4,0.9931489251311721,0.9876117945041735,0.22175805839149346,0.9161204750613927,0.9775762651217491,0.9999999999999999,7.197096045230431E-5,0.6411752542723622,0.9839510508478998,0.8520587732038825,0.8023900235571344,0.9918656922704402,6.93617263220593E-4,0.2506009654490619,0.8858157825251385,0.10335578630440187,0.9526284169075667,0.9634614994985796,0.702430781141004,0.4054206739732033
MDEwOlJlcG9zaXRvcnkyMjI2NDEwNTA=,1.610442717743586E-5,4.68226637859704E-5,2.442136107734483E-5,0.24944806038270104,4.721653071767117E-6,0.5123221294039381,5.276754723518101E-4,3.9407403017697383E-4,0.0020738637072574345,0.0869252398489546,1.9769982528064984E-5,1.976998252647456E-5,0.02291884808790528,0.0033312423156939878,1.5926395339741742E-4,7.896133264291158E-5,1.395317625021402E-4,0.006149429907501118,0.06999844607872573,0.038787508433273006,2.6193158638703625E-5,4.2431317392967595E-5,0.0013734437062376823,0.18225022886869807,6.175575680097842E-6,3.757033135609187E-5,1.0228111080845688E-4,0.0025925427553354337,3.627430347926752E-5,6.889138085507021E-5,0.0275738407496742,0.005144077896933548,0.01862359926341693,3.828994191133811E-6,0.011280062749128463,0.01138310963062305,8.216710339625656E-6,0.08605223034897382,0.2526288753177807,0.013444005015041642,0.009545279846802906,0.5494267564097485,1.759758622495332E-4,0.03737902749080102,0.14768263610929505,0.010305102547169138,5.04975411019848E-4,1.0019230825737838E-4,6.468643954046092E-5,1.7098817861938657E-4,0.005487305237765822,0.019395532134337434,8.712098193404724E-4,0.03960157560276614,0.5134391883307736,9.61876770346466E-7,0.021656925019918987,2.0285573656090715E-4,1.8502073121192254E-4,2.713392212523957E-4,4.627471447387938E-5,8.708651712703853E-4,0.05570902403479123,0.0554044918969859,2.9934726900562178E-5,0.12039159751741156,6.867190785980953E-5,1.7861638452718054E-4,0.07353503422698442,0.03489129605959752,1.4338726733598991E-5,2.7467881398290538E-5,0.08132538205702779,0.0511317316949293,1.7445977432406727E-5,7.091649596834506E-5,1.4164320797472727E-5,6.209765511049904E-6,7.002218244538183E-6,0.08373713967185126,8.93738912550751E-7,7.197096045230431E-5,1.0,2.0998602497704753E-4,0.0033874990373299395,0.0010261556442425885,3.087862669428993E-5,3.435700210616359E-5,0.23805188434329816,3.555905770309332E-6,4.673105186514158E-6,0.021794256674817075,0.02355328528098229,2.1863081045050695E-6,0.11953350898238398,0.24551465521731466
